scenario_id,cat,desc,fuel_type,unit,value
scen_0001,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_stand,-11.05919780752714
scen_0001,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_hayr,-3.6863992691757135
scen_0001,fertilizer avoidance,avoided uan-32 manu energy,NA,MJ_kg,-0.14814991177664164
scen_0001,fertility,"11-52-0 map, nitrogen",NA,GJ_stand,2.862380609007025
scen_0001,fertility,"11-52-0 map, nitrogen",NA,GJ_hayr,0.9541268696690084
scen_0001,fertility,"11-52-0 map, nitrogen",NA,MJ_kg,0.03834468304807197
scen_0001,fertility,"11-52-0 map, p2o5",NA,GJ_stand,7.011409133462503
scen_0001,fertility,"11-52-0 map, p2o5",NA,GJ_hayr,2.3371363778208343
scen_0001,fertility,"11-52-0 map, p2o5",NA,MJ_kg,0.09392540604033862
scen_0001,field passes,field ops,diesel,GJ_stand,3.2793813509817173
scen_0001,field passes,field ops,diesel,GJ_hayr,1.0931271169939056
scen_0001,field passes,field ops,diesel,MJ_kg,0.04393085884576833
scen_0001,field passes,harvest,diesel,GJ_stand,18.877580223096167
scen_0001,field passes,harvest,diesel,GJ_hayr,6.292526741032056
scen_0001,field passes,harvest,diesel,MJ_kg,0.25288559742594235
scen_0001,irrigation,"sprinkler, surface",diesel,GJ_stand,0.1178461235448984
scen_0001,irrigation,"sprinkler, surface",diesel,GJ_hayr,0.039282041181632796
scen_0001,irrigation,"sprinkler, surface",diesel,MJ_kg,0.0015786762394748915
scen_0001,irrigation,"sprinkler, ground",diesel,GJ_stand,0.4239399509342448
scen_0001,irrigation,"sprinkler, ground",diesel,GJ_hayr,0.14131331697808158
scen_0001,irrigation,"sprinkler, ground",diesel,MJ_kg,0.005679134004344738
scen_0001,irrigation,"surface, surface",diesel,GJ_stand,3.232350817231499
scen_0001,irrigation,"surface, surface",diesel,GJ_hayr,1.0774502724104997
scen_0001,irrigation,"surface, surface",diesel,MJ_kg,0.0433008339970256
scen_0001,irrigation,"surface, ground",diesel,GJ_stand,11.628067225625001
scen_0001,irrigation,"surface, ground",diesel,GJ_hayr,3.876022408541667
scen_0001,irrigation,"surface, ground",diesel,MJ_kg,0.15577053269059857
scen_0001,fuel manufacture,field ops,diesel,GJ_stand,0.7795876522807779
scen_0001,fuel manufacture,field ops,diesel,GJ_hayr,0.25986255076025927
scen_0001,fuel manufacture,field ops,diesel,MJ_kg,0.010443419488251431
scen_0001,fuel manufacture,harvest,diesel,GJ_stand,4.487653880955314
scen_0001,fuel manufacture,harvest,diesel,GJ_hayr,1.4958846269851047
