scenario_id,cat,desc,fuel_type,unit,value
scen_0005,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_stand,-11.05919780752714
scen_0005,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_hayr,-2.764799451881785
scen_0005,fertilizer avoidance,avoided uan-32 manu energy,NA,MJ_kgyield,-0.11111243383248122
scen_0005,fertility,"11-52-0 map, n_comp",NA,GJ_stand,NA
scen_0005,fertility,"11-52-0 map, n_comp",NA,GJ_hayr,NA
scen_0005,fertility,"11-52-0 map, n_comp",NA,MJ_kgyield,NA
scen_0005,fertility,"11-52-0 map, p_comp",NA,GJ_stand,NA
scen_0005,fertility,"11-52-0 map, p_comp",NA,GJ_hayr,NA
scen_0005,fertility,"11-52-0 map, p_comp",NA,MJ_kgyield,NA
scen_0005,field passes,field ops,diesel,GJ_stand,3.5132373924466433
scen_0005,field passes,field ops,diesel,GJ_hayr,0.8783093481116608
scen_0005,field passes,field ops,diesel,MJ_kgyield,0.03529771002380803
scen_0005,field passes,harvest,diesel,GJ_stand,25.17010696412822
scen_0005,field passes,harvest,diesel,GJ_hayr,6.292526741032055
scen_0005,field passes,harvest,diesel,MJ_kgyield,0.25288559742594224
scen_0005,irrigation,"sprinkler, surface",diesel,GJ_stand,0.2356922470897968
scen_0005,irrigation,"sprinkler, surface",diesel,GJ_hayr,0.0589230617724492
scen_0005,irrigation,"sprinkler, surface",diesel,MJ_kgyield,0.0023680143592123373
scen_0005,irrigation,"sprinkler, ground",diesel,GJ_stand,1.4916972521440817
scen_0005,irrigation,"sprinkler, ground",diesel,GJ_hayr,0.3729243130360204
scen_0005,irrigation,"sprinkler, ground",diesel,MJ_kgyield,0.01498717313059929
scen_0005,irrigation,"flood, ground",diesel,GJ_stand,45.93389732769957
scen_0005,irrigation,"flood, ground",diesel,GJ_hayr,11.483474331924892
scen_0005,irrigation,"flood, ground",diesel,MJ_kgyield,0.4615006636392944
scen_0005,field passes,fuel manufacture,diesel,GJ_stand,0.8351808458819859
scen_0005,field passes,fuel manufacture,diesel,GJ_hayr,0.20879521147049648
scen_0005,field passes,fuel manufacture,diesel,MJ_kgyield,0.008391112817699742
scen_0005,field passes,fuel manufacture,diesel,GJ_stand,5.983538507940417
scen_0005,field passes,fuel manufacture,diesel,GJ_hayr,1.4958846269851043
scen_0005,field passes,fuel manufacture,diesel,MJ_kgyield,0.060116975762484696
scen_0005,irrigation,fuel manufacture,diesel,GJ_stand,0.05602970374717486
scen_0005,irrigation,fuel manufacture,diesel,GJ_hayr,0.014007425936793714
scen_0005,irrigation,fuel manufacture,diesel,MJ_kgyield,5.629338455293936e-4
scen_0005,irrigation,fuel manufacture,diesel,GJ_stand,0.3546122375686997
scen_0005,irrigation,fuel manufacture,diesel,GJ_hayr,0.08865305939217492
scen_0005,irrigation,fuel manufacture,diesel,MJ_kgyield,0.003562810745298586
scen_0005,irrigation,fuel manufacture,diesel,GJ_stand,10.919589808330052
scen_0005,irrigation,fuel manufacture,diesel,GJ_hayr,2.729897452082513
scen_0005,irrigation,fuel manufacture,diesel,MJ_kgyield,0.10970978376298762
scen_0005,pesticide,chlorantraniliprole,NA,GJ_stand,0.04381232596687263
scen_0005,pesticide,chlorantraniliprole,NA,GJ_hayr,0.010953081491718157
scen_0005,pesticide,chlorantraniliprole,NA,MJ_kgyield,4.401851069819819e-4
scen_0005,pesticide,flumioxazin,NA,GJ_stand,0.12733920159225093
scen_0005,pesticide,flumioxazin,NA,GJ_hayr,0.03183480039806273
scen_0005,pesticide,flumioxazin,NA,MJ_kgyield,0.001279384712837839
scen_0005,pesticide,glyphosate,NA,GJ_stand,3.7401687012651075
scen_0005,pesticide,glyphosate,NA,GJ_hayr,0.9350421753162769
scen_0005,pesticide,glyphosate,NA,MJ_kgyield,0.037577702702702706
scen_0005,pesticide,lambda-cyhalothrin,NA,GJ_stand,0.02338656236383959
scen_0005,pesticide,lambda-cyhalothrin,NA,GJ_hayr,0.0058466405909598975
scen_0005,pesticide,lambda-cyhalothrin,NA,MJ_kgyield,2.3496621621621586e-4
scen_0005,pesticide,paraquat,NA,GJ_stand,1.0666548886900147
scen_0005,pesticide,paraquat,NA,GJ_hayr,0.26666372217250367
scen_0005,pesticide,paraquat,NA,MJ_kgyield,0.010716746621621637
scen_0005,pesticide,pendimethalin,NA,GJ_stand,4.506270564465893
scen_0005,pesticide,pendimethalin,NA,GJ_hayr,1.1265676411164733
scen_0005,pesticide,pendimethalin,NA,MJ_kgyield,0.04527477477477479
scen_0005,seed,"round-up ready seed, non-dormant",NA,GJ_stand,2.250658827387951
scen_0005,seed,"round-up ready seed, non-dormant",NA,GJ_hayr,0.5626647068469878
scen_0005,seed,"round-up ready seed, non-dormant",NA,MJ_kgyield,0.022612506294753674
scen_0005,carbon credit,co2,NA,kgco2e_stand,-2569.8959672585197
scen_0005,carbon credit,co2,NA,kgco2e_hayr,-642.4739918146299
scen_0005,carbon credit,co2,NA,kgco2e_Mgyield,-25.81990127927928
scen_0005,fertilizer avoidance,avoided uan-32 manu energy,diesel,kgco2e_stand,-787.1462394844957
scen_0005,fertilizer avoidance,avoided uan-32 manu energy,diesel,kgco2e_hayr,-196.78655987112393
scen_0005,fertilizer avoidance,avoided uan-32 manu energy,diesel,kgco2e_Mgyield,-7.908506202111605
scen_0005,field passes,field ops,diesel,kgco2e_stand,250.0571605653419
scen_0005,field passes,field ops,diesel,kgco2e_hayr,62.51429014133547
scen_0005,field passes,field ops,diesel,kgco2e_Mgyield,2.5123395196660607
scen_0005,field passes,fuel manufacture,diesel,kgco2e_stand,485.32718112776047
scen_0005,field passes,fuel manufacture,diesel,kgco2e_hayr,121.33179528194012
scen_0005,field passes,fuel manufacture,diesel,kgco2e_Mgyield,4.876111743245947
scen_0005,field passes,harvest,diesel,kgco2e_stand,1791.5001964022356
scen_0005,field passes,harvest,diesel,kgco2e_hayr,447.8750491005589
scen_0005,field passes,harvest,diesel,kgco2e_Mgyield,17.999311568343337
scen_0005,irrigation,"flood, ground",diesel,kgco2e_stand,3269.377686847827
scen_0005,irrigation,"flood, ground",diesel,kgco2e_hayr,817.3444217119568
scen_0005,irrigation,"flood, ground",diesel,kgco2e_Mgyield,32.8476367115905
scen_0005,irrigation,fuel manufacture,diesel,kgco2e_stand,806.4372723446057
scen_0005,irrigation,fuel manufacture,diesel,kgco2e_hayr,201.60931808615143
scen_0005,irrigation,fuel manufacture,diesel,kgco2e_Mgyield,8.102324384002728
scen_0005,irrigation,"sprinkler, ground",diesel,kgco2e_stand,106.17260880128154
scen_0005,irrigation,"sprinkler, ground",diesel,kgco2e_hayr,26.543152200320385
scen_0005,irrigation,"sprinkler, ground",diesel,kgco2e_Mgyield,1.066722666107386
scen_0005,irrigation,"sprinkler, surface",diesel,kgco2e_stand,16.77556267653628
scen_0005,irrigation,"sprinkler, surface",diesel,kgco2e_hayr,4.19389066913407
scen_0005,irrigation,"sprinkler, surface",diesel,kgco2e_Mgyield,0.16854509977483326
scen_0005,pesticide,chlorantraniliprole,diesel,kgco2e_stand,3.1183733420899915
scen_0005,pesticide,chlorantraniliprole,diesel,kgco2e_hayr,0.7795933355224979
scen_0005,pesticide,chlorantraniliprole,diesel,kgco2e_Mgyield,0.03133048686425688
scen_0005,pesticide,flumioxazin,diesel,kgco2e_stand,9.063457894213315
scen_0005,pesticide,flumioxazin,diesel,kgco2e_hayr,2.2658644735533287
scen_0005,pesticide,flumioxazin,diesel,kgco2e_Mgyield,0.09106111339095742
scen_0005,pesticide,glyphosate,diesel,kgco2e_stand,266.20915725321834
scen_0005,pesticide,glyphosate,diesel,kgco2e_hayr,66.55228931330458
scen_0005,pesticide,glyphosate,diesel,kgco2e_Mgyield,2.674619613980191
scen_0005,pesticide,lambda-cyhalothrin,diesel,kgco2e_stand,1.6645551458204892
scen_0005,pesticide,lambda-cyhalothrin,diesel,kgco2e_hayr,0.4161387864551223
scen_0005,pesticide,lambda-cyhalothrin,diesel,kgco2e_Mgyield,0.016723886914710235
scen_0005,pesticide,paraquat,diesel,kgco2e_stand,75.91991743638393
scen_0005,pesticide,paraquat,diesel,kgco2e_hayr,18.97997935909598
scen_0005,pesticide,paraquat,diesel,kgco2e_Mgyield,0.7627720336981544
scen_0005,pesticide,pendimethalin,diesel,kgco2e_stand,320.7370001560847
scen_0005,pesticide,pendimethalin,diesel,kgco2e_hayr,80.18425003902118
scen_0005,pesticide,pendimethalin,diesel,kgco2e_Mgyield,3.222464172149588
scen_0005,seed,"round-up ready seed, non-dormant",diesel,kgco2e_stand,160.19223664986092
scen_0005,seed,"round-up ready seed, non-dormant",diesel,kgco2e_hayr,40.04805916246523
scen_0005,seed,"round-up ready seed, non-dormant",diesel,kgco2e_Mgyield,1.6094611566781278
scen_0005,n2o,"direct, plant n",NA,kgco2e_stand,150.0234405333508
scen_0005,n2o,"direct, plant n",NA,kgco2e_hayr,37.5058601333377
scen_0005,n2o,"direct, plant n",NA,kgco2e_Mgyield,1.5072946428571432
