scenario_id,cat,desc,fuel_type,unit,value
scen_0006,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_stand,NA
scen_0006,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_hayr,NA
scen_0006,fertilizer avoidance,avoided uan-32 manu energy,NA,MJ_kgyield,NA
scen_0006,fertility,"11-52-0 map, n_comp",NA,GJ_stand,2.860412516296126
scen_0006,fertility,"11-52-0 map, n_comp",NA,GJ_hayr,0.9534708387653753
scen_0006,fertility,"11-52-0 map, n_comp",NA,MJ_kgyield,0.0383183183183183
scen_0006,fertility,"11-52-0 map, p_comp",NA,GJ_stand,7.017425815841216
scen_0006,fertility,"11-52-0 map, p_comp",NA,GJ_hayr,2.3391419386137384
scen_0006,fertility,"11-52-0 map, p_comp",NA,MJ_kgyield,0.09400600600600595
scen_0006,field passes,field ops,diesel,GJ_stand,3.139067726041221
scen_0006,field passes,field ops,diesel,GJ_hayr,1.046355908680407
scen_0006,field passes,field ops,diesel,MJ_kgyield,0.042051206133358505
scen_0006,field passes,harvest,diesel,GJ_stand,18.877580223096167
scen_0006,field passes,harvest,diesel,GJ_hayr,6.292526741032056
scen_0006,field passes,harvest,diesel,MJ_kgyield,0.2528855974259424
scen_0006,irrigation,"sprinkler, surface",diesel,GJ_stand,0.2356922470897968
scen_0006,irrigation,"sprinkler, surface",diesel,GJ_hayr,0.07856408236326559
scen_0006,irrigation,"sprinkler, surface",diesel,MJ_kgyield,0.0031573524789497843
scen_0006,irrigation,"sprinkler, ground",diesel,GJ_stand,0.5417860744791432
scen_0006,irrigation,"sprinkler, ground",diesel,GJ_hayr,0.1805953581597144
scen_0006,irrigation,"sprinkler, ground",diesel,MJ_kgyield,0.007257810243819632
scen_0006,irrigation,"flood, surface",diesel,GJ_stand,6.464701634462998
scen_0006,irrigation,"flood, surface",diesel,GJ_hayr,2.1549005448209995
scen_0006,irrigation,"flood, surface",diesel,MJ_kgyield,0.08660166799405122
scen_0006,irrigation,"flood, ground",diesel,GJ_stand,14.860418042856503
scen_0006,irrigation,"flood, ground",diesel,GJ_hayr,4.953472680952168
scen_0006,irrigation,"flood, ground",diesel,MJ_kgyield,0.19907136668762426
scen_0006,fuel manufacture,field ops,diesel,GJ_stand,0.7462317361054233
scen_0006,fuel manufacture,field ops,diesel,GJ_hayr,0.24874391203514107
scen_0006,fuel manufacture,field ops,diesel,MJ_kgyield,0.009996580926846518
scen_0006,fuel manufacture,harvest,diesel,GJ_stand,4.487653880955314
scen_0006,fuel manufacture,harvest,diesel,GJ_hayr,1.4958846269851047
scen_0006,fuel manufacture,harvest,diesel,MJ_kgyield,0.060116975762484745
scen_0006,fuel manufacture,"sprinkler, surface",diesel,GJ_stand,0.05602970374717486
scen_0006,fuel manufacture,"sprinkler, surface",diesel,GJ_hayr,0.018676567915724952
scen_0006,fuel manufacture,"sprinkler, surface",diesel,MJ_kgyield,7.505784607058586e-4
scen_0006,fuel manufacture,"sprinkler, ground",diesel,GJ_stand,0.12879555276947982
scen_0006,fuel manufacture,"sprinkler, ground",diesel,GJ_hayr,0.042931850923159945
scen_0006,fuel manufacture,"sprinkler, ground",diesel,MJ_kgyield,0.0017253556824017781
scen_0006,fuel manufacture,"flood, surface",diesel,GJ_stand,1.536814731351082
scen_0006,fuel manufacture,"flood, surface",diesel,GJ_hayr,0.5122715771170273
scen_0006,fuel manufacture,"flood, surface",diesel,MJ_kgyield,0.020587294922217836
scen_0006,fuel manufacture,"flood, ground",diesel,GJ_stand,3.5326780188200195
scen_0006,fuel manufacture,"flood, ground",diesel,GJ_hayr,1.177559339606673
scen_0006,fuel manufacture,"flood, ground",diesel,MJ_kgyield,0.04732404157444879
scen_0006,pesticide,flumioxazin,NA,GJ_stand,0.09550440119418814
scen_0006,pesticide,flumioxazin,NA,GJ_hayr,0.03183480039806271
scen_0006,pesticide,flumioxazin,NA,MJ_kgyield,0.0012793847128378388
scen_0006,pesticide,chlorantraniliprole,NA,GJ_stand,0.03285924447515436
scen_0006,pesticide,chlorantraniliprole,NA,GJ_hayr,0.010953081491718121
scen_0006,pesticide,chlorantraniliprole,NA,MJ_kgyield,4.401851069819807e-4
scen_0006,pesticide,paraquat,NA,GJ_stand,0.7999911665175099
scen_0006,pesticide,paraquat,NA,GJ_hayr,0.2666637221725033
scen_0006,pesticide,paraquat,NA,MJ_kgyield,0.010716746621621627
scen_0006,pesticide,pendimethalin,NA,GJ_stand,3.37970292334942
scen_0006,pesticide,pendimethalin,NA,GJ_hayr,1.1265676411164733
scen_0006,pesticide,pendimethalin,NA,MJ_kgyield,0.04527477477477481
scen_0006,pesticide,glyphosate,NA,GJ_stand,2.992134961012084
