scenario_id,cat,desc,fuel_type,unit,value
scen_1007,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_stand,-5.204328380012773
scen_1007,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_hayr,-0.8673880633354621
scen_1007,fertilizer avoidance,avoided uan-32 manu energy,NA,MJ_kgyield,-0.07165420569589205
scen_1007,fertility,"11-52-0 map, n_comp",NA,GJ_stand,4.648170338981208
scen_1007,fertility,"11-52-0 map, n_comp",NA,GJ_hayr,0.774695056496868
scen_1007,fertility,"11-52-0 map, n_comp",NA,MJ_kgyield,0.06399691358024691
scen_1007,fertility,"11-52-0 map, p_comp",NA,GJ_stand,11.403316950741987
scen_1007,fertility,"11-52-0 map, p_comp",NA,GJ_hayr,1.9005528251236645
scen_1007,fertility,"11-52-0 map, p_comp",NA,MJ_kgyield,0.15700308641975305
scen_1007,fertility,potash,NA,GJ_stand,16.161107719856474
scen_1007,fertility,potash,NA,GJ_hayr,2.693517953309412
scen_1007,fertility,potash,NA,MJ_kgyield,0.22250927540994686
scen_1007,fertility,sulfuric acid,NA,GJ_stand,0.13506022491351286
scen_1007,fertility,sulfuric acid,NA,GJ_hayr,0.022510037485585475
scen_1007,fertility,sulfuric acid,NA,MJ_kgyield,0.0018595354540757367
scen_1007,field passes,field ops,diesel,GJ_stand,3.0221396572109698
scen_1007,field passes,field ops,diesel,GJ_hayr,0.5036899428684949
scen_1007,field passes,field ops,diesel,MJ_kgyield,0.04160940679130936
scen_1007,field passes,harvest,diesel,GJ_stand,14.182470216454533
scen_1007,field passes,harvest,diesel,GJ_hayr,2.363745036075755
scen_1007,field passes,harvest,diesel,MJ_kgyield,0.1952670092972115
scen_1007,irrigation,"sprinkler, surface",diesel,GJ_stand,0.1325768889880107
scen_1007,irrigation,"sprinkler, surface",diesel,GJ_hayr,0.02209614816466845
scen_1007,irrigation,"sprinkler, surface",diesel,MJ_kgyield,0.0018253444018928432
scen_1007,irrigation,"sprinkler, ground",diesel,GJ_stand,0.30475466689451813
scen_1007,irrigation,"sprinkler, ground",diesel,GJ_hayr,0.05079244448241969
scen_1007,irrigation,"sprinkler, ground",diesel,MJ_kgyield,0.004195921547208225
scen_1007,irrigation,"sprinkler, surface",diesel,GJ_stand,4.2424604476163426
scen_1007,irrigation,"sprinkler, surface",diesel,GJ_hayr,0.7070767412693904
scen_1007,irrigation,"sprinkler, surface",diesel,MJ_kgyield,0.058411020860570984
scen_1007,irrigation,"sprinkler, ground",diesel,GJ_stand,9.75214934062458
scen_1007,irrigation,"sprinkler, ground",diesel,GJ_hayr,1.62535822343743
scen_1007,irrigation,"sprinkler, ground",diesel,MJ_kgyield,0.1342694895106632
scen_1007,field passes,fuel manufacture,diesel,GJ_stand,0.7184351278708205
scen_1007,field passes,fuel manufacture,diesel,GJ_hayr,0.1197391879784701
scen_1007,field passes,fuel manufacture,diesel,MJ_kgyield,0.009891554620057226
scen_1007,field passes,fuel manufacture,diesel,GJ_stand,3.3715135497364375
scen_1007,field passes,fuel manufacture,diesel,GJ_hayr,0.561918924956073
scen_1007,field passes,fuel manufacture,diesel,MJ_kgyield,0.04641965451817031
scen_1007,irrigation,fuel manufacture,diesel,GJ_stand,0.031516708357785854
scen_1007,irrigation,fuel manufacture,diesel,GJ_hayr,0.005252784726297643
scen_1007,irrigation,fuel manufacture,diesel,MJ_kgyield,4.3392817259557426e-4
scen_1007,irrigation,fuel manufacture,diesel,GJ_stand,0.07244749843283245
scen_1007,irrigation,fuel manufacture,diesel,GJ_hayr,0.012074583072138741
scen_1007,irrigation,fuel manufacture,diesel,MJ_kgyield,9.974712538885282e-4
scen_1007,irrigation,fuel manufacture,diesel,GJ_stand,1.0085346674491473
scen_1007,irrigation,fuel manufacture,diesel,GJ_hayr,0.16808911124152456
scen_1007,irrigation,fuel manufacture,diesel,MJ_kgyield,0.013885701523058376
scen_1007,irrigation,fuel manufacture,diesel,GJ_stand,2.3183199498506384
scen_1007,irrigation,fuel manufacture,diesel,GJ_hayr,0.3863866583084397
scen_1007,irrigation,fuel manufacture,diesel,MJ_kgyield,0.031919080124432904
scen_1007,pesticide,imazamox,NA,GJ_stand,0
scen_1007,pesticide,imazamox,NA,GJ_hayr,0
scen_1007,pesticide,imazamox,NA,MJ_kgyield,0
scen_1007,pesticide,indoxacarb,NA,GJ_stand,0
scen_1007,pesticide,indoxacarb,NA,GJ_hayr,0
scen_1007,pesticide,indoxacarb,NA,MJ_kgyield,0
scen_1007,pesticide,metribuzin,NA,GJ_stand,0
scen_1007,pesticide,metribuzin,NA,GJ_hayr,0
