scenario_id,cat,desc,fuel_type,unit,value
scen_0008,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_stand,-11.05919780752714
scen_0008,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_hayr,-3.6863992691757135
scen_0008,fertilizer avoidance,avoided uan-32 manu energy,NA,MJ_kgyield,-0.14814991177664172
scen_0008,fertility,"11-52-0 map, n_comp",NA,GJ_stand,NA
scen_0008,fertility,"11-52-0 map, n_comp",NA,GJ_hayr,NA
scen_0008,fertility,"11-52-0 map, n_comp",NA,MJ_kgyield,NA
scen_0008,fertility,"11-52-0 map, p_comp",NA,GJ_stand,NA
scen_0008,fertility,"11-52-0 map, p_comp",NA,GJ_hayr,NA
scen_0008,fertility,"11-52-0 map, p_comp",NA,MJ_kgyield,NA
scen_0008,field passes,field ops,diesel,GJ_stand,3.2326101426425766
scen_0008,field passes,field ops,diesel,GJ_hayr,1.0775367142141923
scen_0008,field passes,field ops,diesel,MJ_kgyield,0.04330430794128823
scen_0008,field passes,harvest,diesel,GJ_stand,18.877580223096167
scen_0008,field passes,harvest,diesel,GJ_hayr,6.292526741032056
scen_0008,field passes,harvest,diesel,MJ_kgyield,0.2528855974259424
scen_0008,irrigation,"sprinkler, surface",electricity,GJ_stand,0.07882422833135588
scen_0008,irrigation,"sprinkler, surface",electricity,GJ_hayr,0.02627474277711863
scen_0008,irrigation,"sprinkler, surface",electricity,MJ_kgyield,0.0010559357628275767
scen_0008,irrigation,"sprinkler, ground",electricity,GJ_stand,0.498878882339577
scen_0008,irrigation,"sprinkler, ground",electricity,GJ_hayr,0.166292960779859
scen_0008,irrigation,"sprinkler, ground",electricity,MJ_kgyield,0.006683022014086221
scen_0008,irrigation,"flood, ground",electricity,GJ_stand,11.521499081368352
scen_0008,irrigation,"flood, ground",electricity,GJ_hayr,3.8404996937894507
scen_0008,irrigation,"flood, ground",electricity,MJ_kgyield,0.15434293717737999
scen_0008,field passes,fuel manufacture,diesel,GJ_stand,0.768469013549564
scen_0008,field passes,fuel manufacture,diesel,GJ_hayr,0.25615633784985464
scen_0008,field passes,fuel manufacture,diesel,MJ_kgyield,0.010294473301034805
scen_0008,field passes,fuel manufacture,diesel,GJ_stand,4.487653880955314
scen_0008,field passes,fuel manufacture,diesel,GJ_hayr,1.4958846269851047
scen_0008,field passes,fuel manufacture,diesel,MJ_kgyield,0.060116975762484745
scen_0008,irrigation,fuel manufacture,electricity,GJ_stand,0.08453126011100272
scen_0008,irrigation,fuel manufacture,electricity,GJ_hayr,0.028177086703667573
scen_0008,irrigation,fuel manufacture,electricity,MJ_kgyield,0.0011323876239278192
scen_0008,irrigation,fuel manufacture,electricity,GJ_stand,0.5349987111787271
scen_0008,irrigation,fuel manufacture,electricity,GJ_hayr,0.1783329037262424
scen_0008,irrigation,fuel manufacture,electricity,MJ_kgyield,0.007166886173950093
scen_0008,irrigation,fuel manufacture,electricity,GJ_stand,12.355678657857585
scen_0008,irrigation,fuel manufacture,electricity,GJ_hayr,4.118559552619194
scen_0008,irrigation,fuel manufacture,electricity,MJ_kgyield,0.16551767451489666
scen_0008,pesticide,chlorantraniliprole,NA,GJ_stand,0.03285924447515436
scen_0008,pesticide,chlorantraniliprole,NA,GJ_hayr,0.010953081491718121
scen_0008,pesticide,chlorantraniliprole,NA,MJ_kgyield,4.401851069819807e-4
scen_0008,pesticide,flumioxazin,NA,GJ_stand,0.09550440119418814
scen_0008,pesticide,flumioxazin,NA,GJ_hayr,0.03183480039806271
scen_0008,pesticide,flumioxazin,NA,MJ_kgyield,0.0012793847128378388
scen_0008,pesticide,glyphosate,NA,GJ_stand,2.992134961012084
