scenario_id,cat,desc,fuel_type,unit,value
scen_0002,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_stand,-11.05919780752714
scen_0002,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_hayr,-3.6863992691757135
scen_0002,fertilizer avoidance,avoided uan-32 manu energy,NA,MJ_kgyield,-0.14814991177664172
scen_0002,fertility,"11-52-0 map, n_comp",NA,GJ_stand,2.860412516296126
scen_0002,fertility,"11-52-0 map, n_comp",NA,GJ_hayr,0.9534708387653753
scen_0002,fertility,"11-52-0 map, n_comp",NA,MJ_kgyield,0.0383183183183183
scen_0002,fertility,"11-52-0 map, p_comp",NA,GJ_stand,7.017425815841216
scen_0002,fertility,"11-52-0 map, p_comp",NA,GJ_hayr,2.3391419386137384
scen_0002,fertility,"11-52-0 map, p_comp",NA,MJ_kgyield,0.09400600600600595
scen_0002,field passes,field ops,diesel,GJ_stand,3.139067726041221
scen_0002,field passes,field ops,diesel,GJ_hayr,1.046355908680407
scen_0002,field passes,field ops,diesel,MJ_kgyield,0.042051206133358505
scen_0002,field passes,harvest,diesel,GJ_stand,18.877580223096167
scen_0002,field passes,harvest,diesel,GJ_hayr,6.292526741032056
scen_0002,field passes,harvest,diesel,MJ_kgyield,0.2528855974259424
scen_0002,irrigation,"sprinkler, ground",diesel,GJ_stand,0.8478799018684896
scen_0002,irrigation,"sprinkler, ground",diesel,GJ_hayr,0.28262663395616316
scen_0002,irrigation,"sprinkler, ground",diesel,MJ_kgyield,0.011358268008689481
scen_0002,irrigation,"flood, ground",diesel,GJ_stand,23.256134451250002
scen_0002,irrigation,"flood, ground",diesel,GJ_hayr,7.752044817083334
scen_0002,irrigation,"flood, ground",diesel,MJ_kgyield,0.31154106538119725
scen_0002,fuel manufacture,field ops,diesel,GJ_stand,0.7462317361054233
scen_0002,fuel manufacture,field ops,diesel,GJ_hayr,0.24874391203514107
scen_0002,fuel manufacture,field ops,diesel,MJ_kgyield,0.009996580926846518
scen_0002,fuel manufacture,harvest,diesel,GJ_stand,4.487653880955314
scen_0002,fuel manufacture,harvest,diesel,GJ_hayr,1.4958846269851047
scen_0002,fuel manufacture,harvest,diesel,MJ_kgyield,0.060116975762484745
scen_0002,fuel manufacture,"sprinkler, ground",diesel,GJ_stand,0.20156140179178483
scen_0002,fuel manufacture,"sprinkler, ground",diesel,GJ_hayr,0.06718713393059496
scen_0002,fuel manufacture,"sprinkler, ground",diesel,MJ_kgyield,0.0027001329040976987
scen_0002,fuel manufacture,"flood, ground",diesel,GJ_stand,5.528541306288956
scen_0002,fuel manufacture,"flood, ground",diesel,GJ_hayr,1.8428471020963186
scen_0002,fuel manufacture,"flood, ground",diesel,MJ_kgyield,0.07406078822667973
scen_0002,pesticide,chlorantraniliprole,NA,GJ_stand,0.03285924447515436
scen_0002,pesticide,chlorantraniliprole,NA,GJ_hayr,0.010953081491718121
scen_0002,pesticide,chlorantraniliprole,NA,MJ_kgyield,4.401851069819807e-4
scen_0002,pesticide,flumioxazin,NA,GJ_stand,0.09550440119418814
scen_0002,pesticide,flumioxazin,NA,GJ_hayr,0.03183480039806271
