scenario_id,cat,desc,fuel_type,unit,value
scen_0009,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_stand,NA
scen_0009,fertilizer avoidance,avoided uan-32 manu energy,NA,GJ_hayr,NA
scen_0009,fertilizer avoidance,avoided uan-32 manu energy,NA,MJ_kgyield,NA
scen_0009,fertility,"11-52-0 map, n_comp",NA,GJ_stand,2.860412516296126
scen_0009,fertility,"11-52-0 map, n_comp",NA,GJ_hayr,0.9534708387653753
scen_0009,fertility,"11-52-0 map, n_comp",NA,MJ_kgyield,0.0383183183183183
scen_0009,fertility,"11-52-0 map, p_comp",NA,GJ_stand,7.017425815841216
scen_0009,fertility,"11-52-0 map, p_comp",NA,GJ_hayr,2.3391419386137384
scen_0009,fertility,"11-52-0 map, p_comp",NA,MJ_kgyield,0.09400600600600595
scen_0009,field passes,field ops,diesel,GJ_stand,3.139067726041221
scen_0009,field passes,field ops,diesel,GJ_hayr,1.046355908680407
scen_0009,field passes,field ops,diesel,MJ_kgyield,0.042051206133358505
scen_0009,field passes,harvest,electricity,GJ_stand,6.313362922293751
scen_0009,field passes,harvest,electricity,GJ_hayr,2.1044543074312507
scen_0009,field passes,harvest,electricity,MJ_kgyield,0.08457432231794763
scen_0009,irrigation,"sprinkler, surface",diesel,GJ_stand,0.1178461235448984
scen_0009,irrigation,"sprinkler, surface",diesel,GJ_hayr,0.039282041181632796
scen_0009,irrigation,"sprinkler, surface",diesel,MJ_kgyield,0.0015786762394748922
scen_0009,irrigation,"sprinkler, ground",diesel,GJ_stand,0.4239399509342448
scen_0009,irrigation,"sprinkler, ground",diesel,GJ_hayr,0.14131331697808158
scen_0009,irrigation,"sprinkler, ground",diesel,MJ_kgyield,0.0056791340043447405
scen_0009,irrigation,"flood, surface",diesel,GJ_stand,3.232350817231499
scen_0009,irrigation,"flood, surface",diesel,GJ_hayr,1.0774502724104997
scen_0009,irrigation,"flood, surface",diesel,MJ_kgyield,0.04330083399702561
scen_0009,irrigation,"flood, ground",diesel,GJ_stand,11.628067225625001
scen_0009,irrigation,"flood, ground",diesel,GJ_hayr,3.876022408541667
scen_0009,irrigation,"flood, ground",diesel,MJ_kgyield,0.15577053269059862
scen_0009,fuel manufacture,field ops,diesel,GJ_stand,0.7462317361054233
scen_0009,fuel manufacture,field ops,diesel,GJ_hayr,0.24874391203514107
scen_0009,fuel manufacture,field ops,diesel,MJ_kgyield,0.009996580926846518
